 525.095  1294.240
 525.595  1294.240
 526.095  1294.240
 526.595  1294.240
 527.095  1294.240
 527.595  1294.240
 528.095  1294.240
 528.595  1294.240
 529.095  1294.240
 529.595  1294.240
 530.095  1294.240
 530.595  1294.240
 531.095  1294.240
 531.595  1294.240
 532.095  1294.240
 532.595  1294.240
 533.095  1294.240
 533.595  1294.240
 534.095  1294.240
 534.595  1294.240
 535.095  1294.240
 535.595  1294.240
 536.095  1294.240
 536.595  1294.240
 537.095  1294.240
 537.595  1294.240
 538.095  1294.240
 538.595  1294.240
 539.095  1294.240
 539.595  1294.240
 540.095  1294.240
 540.595  1294.240
 541.095  1294.240
 541.595  1294.240
 542.095  1294.240
 542.595  1294.240
 543.095  1294.240
 543.595  1294.240
 544.095  1294.240
 544.595  1294.240
 545.095  1294.240
 545.595  1294.240
 546.095  1294.240
 546.595  1294.240
 547.095  1294.240
 547.595  1294.240
 548.095  1294.240
 548.595  1294.240
 549.095  1294.240
 549.595  1294.240
 550.095  1294.240
 550.595  1294.240
 551.095  1294.240
 551.595  1294.240
 552.095  1294.240
 552.595  1294.240
 553.095  1294.240
 553.595  1294.240
 554.095  1294.240
 554.595  1294.240
 555.095  1294.240
 555.595  1294.240
 556.095  1294.240
 556.595  1294.240
 557.095  1294.240
 557.595  1294.240
 558.095  1294.240
 558.595  1294.240
 559.095  1294.240
 559.595  1294.240
 560.095  1294.240
 560.595  1294.240
 561.095  1294.240
 561.595  1294.240
 562.095  1294.240
 562.595  1294.240
 563.095  1294.240
 563.595  1294.240
 564.095  1294.240
 564.595  1294.240
 565.095  1294.240
 565.595  1294.240
 566.095  1294.240
 566.595  1294.240
 567.095  1294.240
 567.595  1294.240
 568.095  1294.240
 568.595  1294.240
 569.095  1294.240
 569.595  1294.240
 570.095  1294.240
 570.595  1294.240
 571.095  1294.240
 571.595  1294.240
 572.095  1294.240
 572.595  1294.240
 573.095  1294.240
 573.595  1294.240
 574.095  1294.240
 574.595  1294.240
 575.095  1294.240
 575.595  1294.240
 576.095  1294.240
 576.595  1294.240
 577.095  1294.240
 577.595  1294.240
 578.095  1294.240
 578.595  1294.240
 579.095  1294.240
 579.595  1294.240
 580.095  1294.240
 580.595  1294.240
 581.095  1294.240
 581.595  1294.240
 582.095  1294.240
 582.595  1294.240
 583.095  1294.240
 583.595  1294.240
 584.095  1294.240
 584.595  1294.240
 585.095  1294.240
 585.595  1294.240
 586.095  1294.240
 586.595  1294.240
 587.095  1294.240
 587.595  1294.240
 588.095  1294.240
 588.595  1294.240
 589.095  1294.240
 589.595  1294.240
 590.095  1294.240
 590.595  1294.240
 591.095  1294.240
 591.595  1294.240
 592.095  1294.240
 592.595  1294.240
 593.095  1294.240
 593.595  1294.240
 594.095  1294.240
 594.595  1294.240
 595.095  1294.240
 595.595  1294.240
 596.095  1294.240
 596.595  1294.240
 597.095  1294.240
 597.595  1294.240
 598.095  1294.240
 598.595  1294.240
 599.095  1294.240
 599.595  1294.240
 600.095  1294.240
 600.595  1294.240
 601.095  1294.240
 601.595  1294.240
 602.095  1294.240
 602.595  1294.240
 603.095  1294.240
 603.595  1294.240
 604.095  1294.240
 604.595  1294.240
 605.095  1294.240
 605.595  1294.240
 606.095  1294.240
 606.595  1294.240
 607.095  1294.240
 607.595  1294.240
 608.095  1294.240
 608.595  1294.240
 609.095  1294.240
 609.595  1294.240
 610.095  1294.240
 610.595  1294.240
 611.095  1294.240
 611.595  1294.240
 612.095  1294.240
 612.595  1294.240
 613.095  1294.240
 613.595  1294.240
 614.095  1294.240
 614.595  1294.240
 525.095  1294.740
 525.595  1294.740
 526.095  1294.740
 526.595  1294.740
 527.095  1294.740
 527.595  1294.740
 528.095  1294.740
 528.595  1294.740
 529.095  1294.740
 529.595  1294.740
 530.095  1294.740
 530.595  1294.740
 531.095  1294.740
 531.595  1294.740
 532.095  1294.740
 532.595  1294.740
 533.095  1294.740
 533.595  1294.740
 534.095  1294.740
 534.595  1294.740
 535.095  1294.740
 535.595  1294.740
 536.095  1294.740
 536.595  1294.740
 537.095  1294.740
 537.595  1294.740
 538.095  1294.740
 538.595  1294.740
 539.095  1294.740
 539.595  1294.740
 540.095  1294.740
 540.595  1294.740
 541.095  1294.740
 541.595  1294.740
 542.095  1294.740
 542.595  1294.740
 543.095  1294.740
 543.595  1294.740
 544.095  1294.740
 544.595  1294.740
 545.095  1294.740
 545.595  1294.740
 546.095  1294.740
 546.595  1294.740
 547.095  1294.740
 547.595  1294.740
 548.095  1294.740
 548.595  1294.740
 549.095  1294.740
 549.595  1294.740
 550.095  1294.740
 550.595  1294.740
 551.095  1294.740
 551.595  1294.740
 552.095  1294.740
 552.595  1294.740
 553.095  1294.740
 553.595  1294.740
 554.095  1294.740
 554.595  1294.740
 555.095  1294.740
 555.595  1294.740
 556.095  1294.740
 556.595  1294.740
 557.095  1294.740
 557.595  1294.740
 558.095  1294.740
 558.595  1294.740
 559.095  1294.740
 559.595  1294.740
 560.095  1294.740
 560.595  1294.740
 561.095  1294.740
 561.595  1294.740
 562.095  1294.740
 562.595  1294.740
 563.095  1294.740
 563.595  1294.740
 564.095  1294.740
 564.595  1294.740
 565.095  1294.740
 565.595  1294.740
 566.095  1294.740
 566.595  1294.740
 567.095  1294.740
 567.595  1294.740
 568.095  1294.740
 568.595  1294.740
 569.095  1294.740
 569.595  1294.740
 570.095  1294.740
 570.595  1294.740
 571.095  1294.740
 571.595  1294.740
 572.095  1294.740
 572.595  1294.740
 573.095  1294.740
 573.595  1294.740
 574.095  1294.740
 574.595  1294.740
 575.095  1294.740
 575.595  1294.740
 576.095  1294.740
 576.595  1294.740
 577.095  1294.740
 577.595  1294.740
 578.095  1294.740
 578.595  1294.740
 579.095  1294.740
 579.595  1294.740
 580.095  1294.740
 580.595  1294.740
 581.095  1294.740
 581.595  1294.740
 582.095  1294.740
 582.595  1294.740
 583.095  1294.740
 583.595  1294.740
 584.095  1294.740
 584.595  1294.740
 585.095  1294.740
 585.595  1294.740
 586.095  1294.740
 586.595  1294.740
 587.095  1294.740
 587.595  1294.740
 588.095  1294.740
 588.595  1294.740
 589.095  1294.740
 589.595  1294.740
 590.095  1294.740
 590.595  1294.740
 591.095  1294.740
 591.595  1294.740
 592.095  1294.740
 592.595  1294.740
 593.095  1294.740
 593.595  1294.740
 594.095  1294.740
 594.595  1294.740
 595.095  1294.740
 595.595  1294.740
 596.095  1294.740
 596.595  1294.740
 597.095  1294.740
 597.595  1294.740
 598.095  1294.740
 598.595  1294.740
 599.095  1294.740
 599.595  1294.740
 600.095  1294.740
 600.595  1294.740
 601.095  1294.740
 601.595  1294.740
 602.095  1294.740
 602.595  1294.740
 603.095  1294.740
 603.595  1294.740
 604.095  1294.740
 604.595  1294.740
 605.095  1294.740
 605.595  1294.740
 606.095  1294.740
 606.595  1294.740
 607.095  1294.740
 607.595  1294.740
 608.095  1294.740
 608.595  1294.740
 609.095  1294.740
 609.595  1294.740
 610.095  1294.740
 610.595  1294.740
 611.095  1294.740
 611.595  1294.740
 612.095  1294.740
 612.595  1294.740
 613.095  1294.740
 613.595  1294.740
 614.095  1294.740
 614.595  1294.740
 525.095  1295.240
 525.595  1295.240
 526.095  1295.240
 526.595  1295.240
 527.095  1295.240
 527.595  1295.240
 528.095  1295.240
 528.595  1295.240
 529.095  1295.240
 529.595  1295.240
 530.095  1295.240
 530.595  1295.240
 531.095  1295.240
 531.595  1295.240
 532.095  1295.240
 532.595  1295.240
 533.095  1295.240
 533.595  1295.240
 534.095  1295.240
 534.595  1295.240
 535.095  1295.240
 535.595  1295.240
 536.095  1295.240
 536.595  1295.240
 537.095  1295.240
 537.595  1295.240
 538.095  1295.240
 538.595  1295.240
 539.095  1295.240
 539.595  1295.240
 540.095  1295.240
 540.595  1295.240
 541.095  1295.240
 541.595  1295.240
 542.095  1295.240
 542.595  1295.240
 543.095  1295.240
 543.595  1295.240
 544.095  1295.240
 544.595  1295.240
 545.095  1295.240
 545.595  1295.240
 546.095  1295.240
 546.595  1295.240
 547.095  1295.240
 547.595  1295.240
 548.095  1295.240
 548.595  1295.240
 549.095  1295.240
 549.595  1295.240
 550.095  1295.240
 550.595  1295.240
 551.095  1295.240
 551.595  1295.240
 552.095  1295.240
 552.595  1295.240
 553.095  1295.240
 553.595  1295.240
 554.095  1295.240
 554.595  1295.240
 555.095  1295.240
 555.595  1295.240
 556.095  1295.240
 556.595  1295.240
 557.095  1295.240
 557.595  1295.240
 558.095  1295.240
 558.595  1295.240
 559.095  1295.240
 559.595  1295.240
 560.095  1295.240
 560.595  1295.240
 561.095  1295.240
 561.595  1295.240
 562.095  1295.240
 562.595  1295.240
 563.095  1295.240
 563.595  1295.240
 564.095  1295.240
 564.595  1295.240
 565.095  1295.240
 565.595  1295.240
 566.095  1295.240
 566.595  1295.240
 567.095  1295.240
 567.595  1295.240
 568.095  1295.240
 568.595  1295.240
 569.095  1295.240
 569.595  1295.240
 570.095  1295.240
 570.595  1295.240
 571.095  1295.240
 571.595  1295.240
 572.095  1295.240
 572.595  1295.240
 573.095  1295.240
 573.595  1295.240
 574.095  1295.240
 574.595  1295.240
 575.095  1295.240
 575.595  1295.240
 576.095  1295.240
 576.595  1295.240
 577.095  1295.240
 577.595  1295.240
 578.095  1295.240
 578.595  1295.240
 579.095  1295.240
 579.595  1295.240
 580.095  1295.240
 580.595  1295.240
 581.095  1295.240
 581.595  1295.240
 582.095  1295.240
 582.595  1295.240
 583.095  1295.240
 583.595  1295.240
 584.095  1295.240
 584.595  1295.240
 585.095  1295.240
 585.595  1295.240
 586.095  1295.240
 586.595  1295.240
 587.095  1295.240
 587.595  1295.240
 588.095  1295.240
 588.595  1295.240
 589.095  1295.240
 589.595  1295.240
 590.095  1295.240
 590.595  1295.240
 591.095  1295.240
 591.595  1295.240
 592.095  1295.240
 592.595  1295.240
 593.095  1295.240
 593.595  1295.240
 594.095  1295.240
 594.595  1295.240
 595.095  1295.240
 595.595  1295.240
 596.095  1295.240
 596.595  1295.240
 597.095  1295.240
 597.595  1295.240
 598.095  1295.240
 598.595  1295.240
 599.095  1295.240
 599.595  1295.240
 600.095  1295.240
 600.595  1295.240
 601.095  1295.240
 601.595  1295.240
 602.095  1295.240
 602.595  1295.240
 603.095  1295.240
 603.595  1295.240
 604.095  1295.240
 604.595  1295.240
 605.095  1295.240
 605.595  1295.240
 606.095  1295.240
 606.595  1295.240
 607.095  1295.240
 607.595  1295.240
 608.095  1295.240
 608.595  1295.240
 609.095  1295.240
 609.595  1295.240
 610.095  1295.240
 610.595  1295.240
 611.095  1295.240
 611.595  1295.240
 612.095  1295.240
 612.595  1295.240
 613.095  1295.240
 613.595  1295.240
 614.095  1295.240
 614.595  1295.240
 525.095  1295.740
 525.595  1295.740
 526.095  1295.740
 526.595  1295.740
 527.095  1295.740
 527.595  1295.740
 528.095  1295.740
 528.595  1295.740
 529.095  1295.740
 529.595  1295.740
 530.095  1295.740
 530.595  1295.740
 531.095  1295.740
 531.595  1295.740
 532.095  1295.740
 532.595  1295.740
 533.095  1295.740
 533.595  1295.740
 534.095  1295.740
 534.595  1295.740
 535.095  1295.740
 535.595  1295.740
 536.095  1295.740
 536.595  1295.740
 537.095  1295.740
 537.595  1295.740
 538.095  1295.740
 538.595  1295.740
 539.095  1295.740
 539.595  1295.740
 540.095  1295.740
 540.595  1295.740
 541.095  1295.740
 541.595  1295.740
 542.095  1295.740
 542.595  1295.740
 543.095  1295.740
 543.595  1295.740
